Date,EUR,USD,CNY,JPY,HKD,AUD,CAD,CHF,SGD,INR,ILS,CZK,DKK,HUF,MYR,NZD,NOK,PLN,SAR,ZAR,SEK,TWD,THB,TRY,KRW
2015-07-01,1.4072,1.5633,9.6937,192.2077,12.1187,2.0393,1.9607,1.4767,2.1128,99.4812,5.9176,38.3866,10.4993,441.7459,5.8561,2.3167,12.3405,5.8948,5.863,19.1317,13.0099,48.3685,52.8552,4.2076,1757.2117
2015-07-02,1.405,1.5605,9.682,192.0507,12.0961,2.0444,1.9603,1.4726,2.1039,98.8837,5.8817,38.2686,10.478,440.6688,5.8956,2.3198,12.4122,5.8854,5.852,19.1088,13.1741,48.1414,52.7137,4.1887,1746.6052
2015-07-03,1.4057,1.5605,9.6824,191.489,12.0986,2.0757,1.9617,1.4695,2.1029,99.0136,5.8711,38.0798,10.488,442.622,5.8963,2.3333,12.4765,5.8893,5.8527,19.1973,13.1953,48.1851,52.6981,4.199,1751.7081
2015-07-06,1.4088,1.5602,9.6871,191.3585,12.0972,2.072,1.9693,1.4724,2.1044,98.6923,5.8771,38.2478,10.5124,445.2522,5.9436,2.3255,12.572,5.9231,5.8509,19.373,13.181,48.2617,52.8128,4.1788,1758.0256
2015-07-07,1.4099,1.5419,9.5747,188.4356,11.9591,2.0764,1.9685,1.4654,2.0937,98.0032,5.8572,38.2556,10.5202,446.9621,5.8705,2.3186,12.7307,5.9372,5.7824,19.2791,13.2053,47.9361,52.3861,4.154,1748.9618
2015-07-08,1.3874,1.5353,9.5322,185.8481,11.9027,2.0641,1.9538,1.4584,2.0768,97.5223,5.8196,37.6541,10.3534,440.7501,5.8464,2.283,12.610900000000001,5.8747,5.7577,19.2646,12.9821,47.645,52.2079,4.1177,1743.2564
2015-07-09,1.3931,1.5387,9.5519,186.6751,11.9271,2.0718,1.96,1.4578,2.0788,97.4188,5.8275,37.7884,10.3959,439.6266,5.8409,2.2891,12.4981,5.8778,5.7704,19.2458,13.0491,47.7582,52.185,4.1185,1740.7467
2015-07-10,1.388,1.5508,9.6292,190.2366,12.0199,2.0897,1.9739,1.4562,2.0937,98.1967,5.8403,37.5937,10.3579,431.4147,5.8837,2.3129,12.4042,5.7908,5.8163,19.2966,13.0303,48.1198,52.6342,4.1318,1748.6355
2015-07-13,1.4104,1.5526,9.6387,191.684,12.0361,2.1021,1.9828,1.4748000000000001,2.1087,98.5089,5.8545,38.2339,10.5257,438.051,5.9126,2.3236,12.5479,5.8354,5.8226,19.3505,13.1675,48.2781,52.8505,4.1152,1763.6449
2015-07-14,1.4155,1.557,9.6671,192.1805,12.0692,2.0905,1.9824,1.4735,2.1195,98.5855,5.8696,38.3135,10.563,438.7201,5.9294,2.3235,12.6638,5.8546,5.8397,19.224,13.2501,48.3308,52.9691,4.0988,1781.1457
2015-07-15,1.4248,1.5616,9.6947,193.5291,12.1036,2.11,2.0137,1.4876,2.1336,99.171,5.9005,38.5613,10.633,441.551,5.9442,2.3557,12.7151,5.8912,5.8569,19.3823,13.3061,48.5267,53.313,4.1336,1789.8122
2015-07-16,1.4294,1.5592,9.6817,193.3876,12.085,2.1005,2.0159,1.4886,2.1282,98.9043,5.9073,38.7313,10.6647,442.5309,5.9359,2.3856,12.6863,5.8776,5.8476,19.3146,13.3071,48.421,53.2935,4.1394,1784.099
2015-07-17,1.4402,1.5633,9.7057,193.8023,12.116,2.1171,2.0287,1.5005,2.1356,99.1845,5.9731,38.9637,10.7461,444.9536,5.9534,2.3907,12.7731,5.9143,5.8632,19.2674,13.4952,48.631100000000004,53.4805,4.1415,1796.5287
2015-07-20,1.4352,1.5592,9.6819,193.7306,12.0858,2.1142,2.0224,1.5007,2.1383,99.2267,5.9766,38.8623,10.708,445.2704,5.9371,2.3736,12.8185,5.9198,5.8478,19.3692,13.4167,48.7453,53.6988,4.1989,1804.7584
2015-07-21,1.4229,1.5561,9.6626,192.7074,12.0612,2.0921,2.0123,1.489,2.1213,98.8746,5.9152,38.5681,10.6171,438.144,5.9253,2.3421,12.6174,5.8809,5.836,19.1973,13.3135,48.485,53.561,4.1837,1788.3012
2015-07-22,1.435,1.5631,9.7058,193.9026,12.1153,2.1183,2.0361,1.5045,2.1354,99.433,5.972,38.8013,10.7067,442.1393,5.9273,2.3784,12.7803,5.9043,5.8623,19.3399,13.4728,48.8484,54.2396,4.236,1806.7248
2015-07-23,1.4142,1.5528,9.6415,192.5783,12.0362,2.1061,2.0179,1.4898,2.125,99.1649,5.9364,38.243,10.5525,439.0408,5.9107,2.3386,12.7116,5.8346,5.8235,19.3052,13.3469,48.5328,54.053,4.2426,1803.5927
2015-07-24,1.4134,1.5505,9.6278,191.7969,12.0189,2.1304,2.0257,1.4866,2.1285,99.3602,5.9198,38.2353,10.5457,440.26,5.9071,2.3575,12.6864,5.8447,5.8148,19.5572,13.331,48.864,54.159,4.2516,1818.1783
2015-07-27,1.4028,1.5578,9.6725,191.7652,12.0747,2.134,2.0289,1.4925,2.1301,99.9799,5.8779,37.909,10.4671,433.9676,5.9508,2.3489,12.6842,5.79,5.8419,19.6789,13.2261,49.2234,54.2738,4.3196,1821.037
2015-07-28,1.4114,1.558,9.6727,192.5844,12.0765,2.1334,2.0229,1.5044,2.1278,99.4163,5.8899,38.1448,10.5313,436.5336,5.9441,2.3348,12.7594,5.8278,5.8425,19.6266,13.378,48.9835,54.2963,4.3102,1813.8392
2015-07-29,1.4189,1.565,9.7169,193.7313,12.1313,2.1418,2.0185,1.5074,2.1379,99.9098,5.9108,38.4709,10.5864,437.8878,5.9714,2.3428,12.7267,5.8563,5.8689,19.5742,13.4511,49.1848,54.7124,4.3178,1812.3952
2015-07-30,1.4289,1.5609,9.6926,194.0667,12.1004,2.1456,2.0346,1.5134,2.1473,100.0543,5.9133,38.6424,10.6605,441.7073,5.9611,2.3718,12.7463,5.9312,5.8537,19.8788,13.4821,49.312,54.8969,4.347,1832.6371
2015-07-31,1.4126,1.5606,9.6909,193.3427,12.0984,2.1241,2.0292,1.5005,2.1358,99.6771,5.8761,38.2621,10.5403,434.7022,5.9599,2.3489,12.6852,5.8614,5.8527,19.6917,13.3833,49.2463,54.5274,4.3118,1813.6045
2015-08-03,1.4234,1.5619,9.6974,193.5975,12.1091,2.1461,2.0494,1.5111,2.151,99.8987,5.8845,38.4874,10.621,438.1234,6.018,2.3633,12.8411,5.8993,5.8576,19.8194,13.4823,49.4716,54.7602,4.3419,1825.9861
2015-08-04,1.423,1.5598,9.6842,193.306,12.0947,2.1024,2.0477,1.518,2.1477,99.351,5.9076,38.4806,10.6183,440.0341,6.0108,2.3698,12.8549,5.922,5.8494,19.765,13.4853,49.31,54.6398,4.3291,1812.2068
2015-08-05,1.4361,1.5606,9.6907,195.0906,12.0978,2.1247,2.0539,1.5324,2.1631,99.4971,5.9567,38.8305,10.7154,444.6137,6.0528,2.3943,12.8939,5.9896,5.8522,19.9687,13.6302,49.4663,54.9175,4.3511,1835.3904
2015-08-06,1.4206,1.5503,9.6267,193.3379,12.0165,2.1095,2.0416,1.5221,2.1479,98.7498,5.9099,38.3931,10.5997,441.9342,6.0547,2.3683,12.8493,5.9587,5.8142,19.7559,13.5772,49.0515,54.4775,4.3087,1804.7973
2015-08-07,1.4144,1.5471,9.6055,192.32,11.9947,2.0921,2.0238,1.5206,2.1434,98.6217,5.8982,38.2447,10.554,439.6604,6.075,2.3444,12.7912,5.9209,5.8021,19.5128,13.586,49.0137,54.396,4.2988,1805.4657
2015-08-10,1.4157,1.5544,9.6519,193.5539,12.0513,2.1025,2.0327,1.5333,2.1524,99.1629,5.9143,38.2697,10.5635,440.9088,6.1065,2.3569,12.781,5.9465,5.8293,19.7129,13.5437,49.2061,54.575,4.3329,1807.1299
2015-08-11,1.4095,1.5569,9.8446,194.379,12.0817,2.1339,2.0437,1.5315,2.1868,100.1921,5.9413,38.0951,10.5184,440.8539,6.1678,2.3835,12.8645,5.9219,5.839,19.956,13.5165,50.1151,55.1298,4.3232,1841.439
2015-08-12,1.3974,1.5638,9.9841,193.6766,12.1295,2.1218,2.0304,1.5166,2.1915,101.2123,5.9557,37.7752,10.4294,435.2677,6.317,2.3576,12.7345,5.8549,5.8655,19.9345,13.3933,50.1651,55.0145,4.3295,1833.0395
2015-08-13,1.4003,1.5584,9.971,193.9117,12.084,2.1185,2.0392,1.521,2.1799,101.6985,5.9183,37.8475,10.4513,434.0107,6.25,2.376,12.8029,5.8498,5.8463,19.9312,13.2421,50.1867,54.8557,4.3947,1836.403
2015-08-14,1.4044,1.5607,9.9741,193.995,12.1046,2.1162,2.0395,1.5243,2.1937,101.5238,5.8916,37.9523,10.4818,436.218,6.3684,2.3827,12.8367,5.8757,5.855,19.9782,13.276,50.1547,55.0459,4.4201,1836.3196
2015-08-17,1.4085,1.5599,9.9735,194.0048,12.097,2.1137,2.0453,1.5259,2.1959,102.0639,5.9682,38.0602,10.5128,435.1382,6.4057,2.3725,12.8044,5.863,5.852,20.0837,13.3122,50.5548,55.4076,4.4504,1845.9856
2015-08-18,1.4186,1.5653,10.0066,194.7703,12.1386,2.1355,2.0473,1.5304,2.1983,102.4318,6.0264,38.3367,10.5878,438.2812,6.3856,2.3829,12.9755,5.9139,5.8722,20.2612,13.375,50.794,55.6934,4.5409,1854.5205
2015-08-19,1.4148,1.5641,10.0034,194.3863,12.1282,2.1365,2.0546,1.5197,2.1974,101.9118,6.0548,38.2472,10.5593,438.712,6.4222,2.3861,13.0366,5.9079,5.8677,20.2504,13.4197,50.7785,55.635,4.5941,1852.9893
2015-08-20,1.3991,1.5663,10.0047,193.626,12.1427,2.1351,2.0525,1.5098,2.1989,102.593,6.068,37.8318,10.4414,436.3394,6.4806,2.3642,12.9305,5.8588,5.876,20.2272,13.3219,51.0144,55.8229,4.5548,1857.7414
2015-08-21,1.3853,1.567,10.0111,191.8792,12.1474,2.1366,2.062,1.4951,2.201,103.475,6.0615,37.442,10.3388,435.6764,6.5461,2.3423,12.8741,5.8359,5.8786,20.2767,13.1576,51.15,55.8165,4.572,1871.1077
2015-08-24,1.3598,1.5738,10.0769,186.9202,12.204,2.188,2.0762,1.4734,2.2162,105.136,6.0317,36.7954,10.1496,425.8398,6.7091,2.4212,12.8991,5.7633,5.9027,20.7369,13.0457,51.9543,56.1847,4.6199,1874.4115
2015-08-25,1.3755,1.5697,10.064,188.2384,12.1682,2.1877,2.0847,1.4879,2.199,103.7457,6.0586,37.2453,10.2663,432.1627,6.6131,2.4086,12.9757,5.8085,5.8889,20.4238,13.2628,50.8912,55.7243,4.5903,1856.3272
2015-08-26,1.3622,1.5541,9.961,185.1399,12.0469,2.1864,2.0668,1.4697,2.1854,102.7882,6.1194,36.938,10.1678,430.5411,6.6034,2.417,12.9647,5.7688,5.8296,20.3758,13.1245,50.3528,55.3415,4.5613,1844.095
2015-08-27,1.3708,1.5373000000000001,9.8446,185.5829,11.9148,2.1519,2.0365,1.4797,2.153,101.4189,6.0185,37.1049,10.2299,430.9649,6.5055,2.3812,12.7762,5.8028,5.7672,20.1022,13.0675,49.6102,54.8355,4.4691,1807.7572
2015-08-28,1.3689,1.5354,9.8058,185.7834,11.8992,2.1468,2.0307,1.4751,2.1589,101.557,6.0352,37.0544,10.2173,429.6683,6.441,2.3742,12.7069,5.7887,5.7601,20.3253,12.9848,49.6287,54.998,4.4745,1806.1064
2015-09-01,1.3615,1.5325,9.7513,183.7468,11.8767,2.1787,2.0244,1.4741,2.1645,101.6192,6.022,36.7985,10.1617,428.8985,6.3852,2.4176,12.7078,5.7752,5.7478,20.5091,12.9541,49.6837,54.8175,4.4798,1807.6144
2015-09-02,1.3618,1.5293,9.7178,183.8219,11.8522,2.1828,2.0352,1.4831,2.1682,101.2105,6.0124,36.8081,10.1634,427.4414,6.4399,2.4118,12.6547,5.7718,5.7358,20.6119,12.8862,49.7175,54.7184,4.5148,1812.144
2015-09-03,1.3724,1.5228,9.6772,183.1624,11.804,2.1674,2.0046,1.4875,2.1555,100.6419,6,37.0819,10.2394,427.8964,6.4567,2.3853,12.6013,5.7664,5.7114,20.6301,12.8435,49.488,54.5924,4.5128,1808.7666
2015-09-04,1.3652,1.5174,9.6429,180.8286,11.7599,2.189,2.0124,1.4796,2.1588,101.1329,5.9681,36.8954,10.1859,428.4078,6.4618,2.4116,12.633,5.7699,5.6899,20.9644,12.8621,49.4961,54.505,4.5528,1815.0077000000001
2015-09-07,1.3678,1.5267,9.7165,182.1964,11.8319,2.2037,2.0301,1.4898,2.1803,101.9062,6.0015,36.9967,10.2057,430.176,6.6106,2.4404,12.6755,5.794,5.7259,21.3162,12.9206,49.9811,55.1597,4.6351,1838.0399
2015-09-08,1.3738,1.5359,9.7771,183.9394,11.9048,2.1954,2.0343,1.5038,2.1793,101.9773,5.9992,37.1625,10.2506,430.6153,6.6689,2.4318,12.6811,5.8036,5.7604,21.1798,12.9469,50.1471,55.446,4.6323,1838.5337
2015-09-09,1.3767,1.5368,9.7999,185.8913,11.9125,2.1864,2.0267,1.5027,2.1735,102.1059,5.9791,37.234,10.2722,433.0106,6.649,2.4016,12.6299,5.8048,5.7622,21.0641,12.922,49.8553,55.417,4.6608,1822.5756
2015-09-10,1.3759,1.5429,9.8391,186.4286,11.9579,2.1863,2.0457,1.5059,2.1851,102.6544,6.0131,37.209,10.2658,434.018,6.6993,2.4596,12.6375,5.7959,5.7868,21.1894,12.9362,49.9591,55.6833,4.6997,1830.5583
2015-09-11,1.3655,1.5402,9.8165,185.7481,11.9367,2.1822,2.0499,1.5034,2.1808,102.2953,5.9607,36.9858,10.1874,428.4539,6.6483,2.4483,12.6455,5.7428,5.7747,20.9837,12.7672,50.0996,55.6705,4.7047,1821.8718
2015-09-14,1.3633,1.5383,9.7934,184.7344,11.922,2.1524,2.0406,1.4926,2.1636,102.0554,5.9789,36.872,10.171,426.945,6.6301,2.429,12.6412,5.7382,5.7691,20.8447,12.7392,49.9794,55.4557,4.6987,1819.3782
2015-09-15,1.3623,1.5357,9.7801,184.5144,11.9018,2.1663,2.0377,1.4949,2.1552,101.9795,5.9676,36.8974,10.1644,424.8275,6.6166,2.4384,12.603,5.7164,5.7593,20.7124,12.7354,49.8596,55.1777,4.6535,1811.6269
2015-09-16,1.3738,1.5516,9.8828,186.9523,12.0254,2.1577,2.0486,1.5029,2.1685,102.8244,5.9892,37.2293,10.2505,427.9608,6.6851,2.4369,12.6365,5.7611,5.819,20.622,12.8087,50.3308,55.6869,4.6579,1818.8321
2015-09-17,1.3727,1.552,9.8777,187.6368,12.0282,2.1721,2.0469,1.5054,2.1747,102.6887,6.0297,37.1912,10.242,427.1775,6.6014,2.4545,12.6662,5.7763,5.8209,20.7577,12.8343,50.3019,55.5073,4.6731,1808.4835
2015-09-18,1.3707,1.5585,9.9164,186.9265,12.0785,2.1583,2.0423,1.4971,2.1738,102.4443,6.0816,37.0983,10.2281,424.8523,6.5621,2.4325,12.6513,5.7559,5.8433,20.6836,12.7823,50.3536,55.3891,4.654,1815.6369
2015-09-21,1.3832,1.5484,9.8596,186.6132,12.0003,2.1695,2.0522,1.5058,2.1839,101.6794,6.0942,37.4333,10.3201,428.3759,6.6093,2.4543,12.721,5.7961,5.8051,20.8791,12.93,50.5491,55.4947,4.6472,1826.1984
2015-09-22,1.3781,1.5344,9.7818,184.174,11.8918,2.1731,2.0391,1.4939,2.1775,101.1492,6.0501,37.3595,10.2793,429.7257,6.5918,2.4453,12.7298,5.803,5.7545,21.0389,12.9075,50.5416,55.4302,4.6515,1822.3609
2015-09-23,1.3663,1.5225,9.719,183.4917,11.7995,2.1703,2.0229,1.491,2.1702,100.429,6.0265,37.0261,10.1934,425.3791,6.6175,2.4309,12.6454,5.7543,5.7101,20.9808,12.8412,50.139,55.0841,4.6238,1817.5301
2015-09-24,1.3535,1.5284,9.7539,182.3381,11.8462,2.1856,2.0407,1.4798,2.1797,101.3607,6.0034,36.9079,10.0989,426.3332,6.6432,2.4073,12.8914,5.7311,5.732,21.4557,12.7759,50.7352,55.4351,4.68,1830.5341
2015-09-25,1.3582,1.5174,9.6715,183.3171,11.7602,2.1625,2.0239,1.4825,2.1583,100.3048,5.977,36.9639,10.1319,427.621,6.6576,2.3866,12.9778,5.7412,5.6907,21.0491,12.7854,50.0894,54.8768,4.6161,1806.8896
2015-09-28,1.3544,1.5175,9.6642,181.9331,11.7611,2.1694,2.0289,1.4796,2.1674,100.4218,5.9777,36.9122,10.1043,426.9289,6.7187,2.395,12.973,5.7429,5.6912,21.2864,12.8356,50.4265,55.0701,4.6231,1814.2471
2015-09-29,1.3494,1.5138,9.6309,181.55,11.7321,2.1595,2.0303,1.4726,2.1619,99.7986,5.9456,36.698,10.0678,423.5077,6.75,2.3761,12.8498,5.7249,5.6775,21.127,12.7287,50.0144,55.1175,4.6004,1809.1878
2015-09-30,1.3565,1.5147,9.6268,181.4308,11.7391,2.1565,2.0309,1.4797,2.1538,99.2257,5.9452,36.8582,10.1197,425.014,6.6609,2.3675,12.9156,5.7551,5.6806,20.9351,12.6996,49.9669,55.0745,4.5874,1796.9643
2015-10-01,1.3526,1.5155,9.6324,181.2993,11.7453,2.149,2.0044,1.4775,2.1656,99.298,5.9555,36.7445,10.0908,422.8088,6.6796,2.3617,12.7618,5.7445,5.6836,20.9707,12.6453,49.7281,55.2703,4.5859,1785.1832
2015-10-02,1.3482,1.52,9.661,181.2144,11.7808,2.1619,2.0081,1.4738,2.1769,99.3512,5.9633,36.6059,10.0588,420.5279,6.7093,2.3639,12.6649,5.7307,5.7005,20.9278,12.6437,49.9229,55.5408,4.5512,1791.0008
2015-10-05,1.3537,1.5179,9.6476,182.573,11.7639,2.1436,1.9891,1.4795,2.1598,98.8664,5.8714,36.7068,10.0995,422.1909,6.6522,2.3367,12.743,5.7433,5.6924,20.6834,12.6247,49.3515,55.1301,4.5358,1761.3256
2015-10-06,1.3507,1.5212,9.6686,182.8026,11.7895,2.1317,1.9884,1.4728,2.1651,99.1809,5.8855,36.6117,10.0792,423.5911,6.6545,2.3324,12.6163,5.7413,5.705,20.6804,12.5458,49.5835,55.1891,4.5297,1770.5247
2015-10-07,1.363,1.5313,9.7328,183.7866,11.8677,2.1206,1.9924,1.4874,2.1588,99.3409,5.8888,36.9597,10.1693,424.8386,6.4621,2.3065,12.5741,5.7729,5.7427,20.4693,12.6297,49.5881,54.8665,4.4768,1767.304
2015-10-08,1.3564,1.5295,9.7168,183.3106,11.8538,2.1228,1.996,1.479,2.1577,99.4161,5.9036,36.8038,10.1205,422.5657,6.4782,2.3111,12.4556,5.7316,5.7359,20.5175,12.5896,49.802,54.9167,4.4554,1772.1705
2015-10-09,1.348,1.5308,9.7129,184.1859,11.864,2.0858,1.9787,1.4729,2.1335,99.147,5.8597,36.5365,10.0564,419.5411,6.3375,2.2827,12.3724,5.6947,5.7408,20.3532,12.5405,49.3484,54.3817,4.4554,1750.1483
2015-10-12,1.349,1.5343,9.6983,184.0239,11.8908,2.081,1.9883,1.4742,2.1445,99.3415,5.8819,36.5634,10.0644,417.771,6.3528,2.2771,12.3699,5.6916,5.7522,20.3563,12.5214,49.5886,54.2375,4.4863,1753.352
2015-10-13,1.3386,1.5224,9.6546,182.4749,11.7988,2.0861,1.9755,1.4618,2.1323,99.1184,5.8888,36.3178,9.9872,415.6783,6.3659,2.2746,12.3773,5.6634,5.7087,20.4215,12.3831,49.4476,54.2127,4.4905,1748.1415
2015-10-14,1.3498000000000001,1.5436,9.796,184.0743,11.9631,2.1262,2.0059,1.4704,2.1371000000000002,100.135,5.95,36.5761,10.0711,418.389,6.4546,2.2828,12.5187,5.7083,5.787,20.5608,12.5621,50.0744,54.6743,4.5173,1763.3314
2015-10-15,1.3578,1.5459,9.8101,183.2355,11.9809,2.1128,1.9924,1.4695,2.1332,100.1287,5.9094,36.7744,10.1307,419.681,6.373,2.2548,12.5227,5.7479,5.7976,20.2224,12.7458,49.4116,54.3461,4.4624,1737.066
2015-10-16,1.3577,1.5446,9.8118,184.1163,11.9708,2.1261,1.9955,1.4691,2.1337,99.9313,5.9172,36.7584,10.1278,419.4057,6.4487,2.2698,12.498,5.751,5.7926,20.2479,12.6892,49.7068,54.4317,4.4847,1745.1045
2015-10-19,1.3688,1.548,9.8439,184.955,11.997,2.1334,2.0087,1.4817,2.1451,100.3835,5.9716,37.0595,10.2104,424.403,6.5163,2.2748,12.5823,5.8097,5.8055,20.5009,12.881,50.0871,54.7682,4.4909,1747.6146
2015-10-20,1.3631,1.546,9.814,185.3963,11.9817,2.1289,2.0011,1.4752,2.1511,100.3935,5.9555,36.9066,10.1677,423.4939,6.5934,2.291,12.561,5.8006,5.798,20.4981,12.844,50.0533,54.7902,4.4792,1746.8099
2015-10-21,1.3614,1.5459,9.8145,185.4462,11.9809,2.1423,2.0248,1.4788,2.1544,100.7927,5.982,36.8661,10.1556,424.629,6.6165,2.296,12.6462,5.8371,5.7976,20.8325,12.8515,50.2742,55.1113,4.4816,1761.1975
2015-10-22,1.3808,1.5411,9.7979,185.4868,11.9437,2.1339,2.021,1.4972,2.1489,100.0743,5.9716,37.3821,10.2992,429.8952,6.6028,2.27,12.7487,5.8954,5.7805,20.7193,12.9815,49.9625,54.8015,4.4311,1746.7136
2015-10-23,1.3913,1.5352,9.7467,185.9741,11.898,2.1243,2.0192,1.4988,2.1422,99.6291,5.9779,37.701,10.3789,434.3333,6.4916,2.2724,12.8564,5.9218,5.7536,20.8608,13.0286,49.8004,54.5457,4.4498,1736.3265
2015-10-26,1.3901,1.5361,9.7568,185.6684,11.9048,2.1153,2.0177,1.5077,2.1378,99.5986,5.9601,37.6796,10.3712,432.6102,6.49,2.261,12.8051,5.9345,5.7607,20.8983,13.0588,49.6698,54.424,4.4375,1735.5396
2015-10-27,1.3855,1.5312,9.7257,184.1727,11.8668,2.117,2.0276,1.5079,2.1362,99.575,5.9121,37.5374,10.3355,431.845,6.5298,2.2511,12.9301,5.9353,5.7428,20.9193,13.0073,49.6599,54.3882,4.4497,1738.9685
2015-10-28,1.3847,1.532,9.7417,184.7286,11.873,2.1448,2.0146,1.5093,2.1335,99.427,5.9224,37.5357,10.3298,431.9481,6.5416,2.2798,12.9537,5.9368,5.7458,20.7637,12.9011,49.6537,54.2481,4.4307,1734.27
2015-10-29,1.3954,1.5294,9.7196,185.2868,11.853,2.1602,2.0142,1.5167,2.1479,99.9616,5.9231,37.8094,10.4056,433.6463,6.5718,2.2899,13.1175,5.9681,5.736,21.1643,13.0854,49.7667,54.569,4.4974,1748.0889
2015-10-30,1.3987,1.5443,9.7569,186.4279,11.9685,2.165,2.0206,1.5225,2.1626,101.0051,5.9638,37.9047,10.4312,434.7146,6.6343,2.2831,13.0725,5.9517,5.7919,21.336,13.1189,50.1511,55.0234,4.4951,1761.7992
2015-11-02,1.398,1.5428,9.7769,186.1542,11.957,2.1593,2.0195,1.5178,2.1633,101.1909,5.9785,37.8724,10.4265,437.4389,6.6371,2.2819,13.0822,5.9588,5.786,21.2729,13.1244,50.1649,54.9083,4.3569,1756.4932
2015-11-03,1.4062,1.5399,9.7563,186.5743,11.9344,2.148,2.0191,1.5262,2.1542,101.0559,5.9643,38.0932,10.4885,441.5805,6.5992,2.3066,13.129,5.975,5.7748,21.3242,13.172,50.0129,54.7665,4.3648,1743.1745
2015-11-04,1.4166,1.5384,9.7468,187.0694,11.9231,2.1507,2.0211,1.5279,2.1587,100.6826,5.9768,38.3368,10.5668,445.5552,6.562,2.3348,13.2607,5.9955,5.7695,21.4558,13.2747,49.8619,54.6594,4.3952,1748.6608
2015-11-05,1.4036,1.525,9.6775,185.3943,11.82,2.135,2.0075,1.5209,2.1442,100.4365,5.9262,37.9657,10.4711,440.9096,6.5491,2.3026,13.0555,5.9567,5.7191,21.2307,13.1702,49.4939,54.2976,4.3714,1738.6373
2015-11-06,1.4037,1.5077,9.5781,185.7034,11.6869,2.1422,2.0043,1.5148,2.1415,99.7193,5.9155,37.9501,10.4715,442.1333,6.5004,2.3138,13.0665,5.9783,5.6543,21.3932,13.165,49.3139,54.036,4.4179,1738.2876
2015-11-09,1.4059,1.5108,9.6116,186.2816,11.7114,2.1421,2.0057,1.5167,2.1515,100.3096,5.9314,38.0048,10.488,440.7273,6.606,2.3108,13.0881,5.9775,5.6658,21.6306,13.1223,49.6071,54.283,4.4123,1753.4647
2015-11-10,1.4131,1.511,9.6104,186.2459,11.7136,2.1503,2.0048,1.5214,2.1492,100.134,5.9125,38.2251,10.5422,441.2889,6.6068,2.315,13.0762,5.9914,5.6664,21.5771,13.1659,49.5124,54.2449,4.4061,1752.5636
2015-11-11,1.4168,1.5201,9.6788,186.8507,11.7826,2.1537,2.0173,1.5265,2.1613,100.433,5.9278,38.288,10.5701,441.536,6.633,2.3176,13.0887,5.9714,5.7005,21.5702,13.2141,49.7384,54.4956,4.3948,1756.5059
2015-11-12,1.4129,1.5194,9.6771,186.7798,11.7758,2.1373,2.0216,1.5249,2.1583,100.364,5.8965,38.2012,10.5406,440.7588,6.6322,2.33,13.1653,5.9769,5.6981,21.7028,13.1189,49.7383,54.4629,4.3561,1762.6711
2015-11-13,1.4161,1.5196,9.6852,186.6069,11.7787,2.1355,2.0279,1.5319,2.1647,100.5462,5.9071,38.2966,10.5658,440.9403,6.6467,2.3296,13.2325,6.0021,5.699,21.8728,13.2354,49.9325,54.6296,4.3559,1778.6462
2015-11-16,1.4181,1.5198,9.6811,187.057,11.7801,2.1451,2.0318,1.5309,2.1621,100.3326,5.9335,38.363,10.5816,442.4111,6.6636,2.3439,13.2128,6.0232,5.6996,21.8362,13.2077,49.8996,54.6672,4.3743,1782.619
2015-11-17,1.4286,1.5217,9.704,187.8539,11.7939,2.1372,2.0271,1.5441,2.1654,100.4002,5.9438,38.6168,10.6589,444.8244,6.6894,2.3556,13.1913,6.0702,5.7068,21.704,13.3123,49.8874,54.766,4.3693,1780.3433
2015-11-18,1.4285,1.5211,9.7098,188.008,11.7899,2.1478,2.0293,1.5506,2.1644,100.6083,5.9344,38.6132,10.658,443.4732,6.6769,2.3634,13.2225,6.0648,5.7043,21.6316,13.2806,49.7886,54.7444,4.3608,1776.6904
2015-11-19,1.4246,1.5295,9.762,187.8838,11.8536,2.1237,2.0295,1.5514,2.1629,101.0727,5.9401,38.5025,10.628,442.0962,6.6449,2.3248,13.1525,6.0546,5.7359,21.4482,13.2516,49.7546,54.7255,4.345,1772.4152
2015-11-20,1.4272,1.5217,9.7138,186.8648,11.7933,2.1035,2.029,1.5479,2.1497,100.5418,5.9078,38.5806,10.6469,443.3939,6.5212,2.32,13.1218,6.056,5.7068,21.1977,13.2196,49.4309,54.3703,4.3073,1752.7701
2015-11-23,1.4256,1.5131,9.6672,186.0508,11.727,2.1033,2.0215,1.5438,2.1463,100.3657,5.8664,38.526,10.6356,443.7799,6.5109,2.325,13.1054,6.0511,5.6753,21.3037,13.2136,49.3429,54.2446,4.3108,1754.1822
2015-11-24,1.4161,1.5069,9.6265,184.535,11.6786,2.0851,2.0095,1.5325,2.1292,99.9783,5.8227,38.2864,10.5654,441.9872,6.4028,2.3066,13.0444,6.0361,5.6611,21.0692,13.1435,49.0466,53.8867,4.3293,1736.5817
2015-11-25,1.4212,1.5068,9.625,185.1254,11.6785,2.0838,2.0062,1.543,2.1214,99.962,5.8453,38.4261,10.6039,443.9816,6.3489,2.2998,13.0561,6.0653,5.6592,21.3423,13.1951,48.962,53.7626,4.3468,1724.5251
2015-11-26,1.4244,1.5126,9.6648,185.3843,11.7234,2.0927,2.0112,1.5492,2.1291,100.6862,5.8668,38.5009,10.6267,444.5355,6.3854,2.3016,13.0866,6.0886,5.6775,21.5795,13.2136,49.2064,54.0603,4.4129,1737.932
